taxid,gene,gene_length,exon,exon_length,mRNA,mRNA_length,CDS,CDS_length
1841143, 5246, 879.70110560427, 111, 175.5855855855856, 1, 364.0, 5135, 894.9215189873418
1412688, 3029, 821.0541432816111, 84, 243.82142857142858, 1, 362.0, 2945, 837.518505942275
1417104, 3098, 817.0196901226598, 74, 275.8378378378378, 1, 362.0, 3024, 830.2628968253969
1412546, 4712, 882.608870967742, 121, 342.7685950413223, 1, 363.0, 4591, 896.8368547157482
1422433, 2847, 832.4942044257112, 72, 204.93055555555554, 1, 362.0, 2775, 848.776936936937
1265669, 4836, 878.1085607940447, 98, 130.1530612244898, 1, 363.0, 4738, 893.5791473195441
1345588, 1534, 935.2275097783572, 42, 194.14285714285714, 1, 386.0, 1492, 956.0891420911528
1295076, 6369, 942.1874705605276, 64, 156.875, 1, 353.0, 6308, 949.7075142675967
1111730, 2776, 991.0284582132565, 47, 181.61702127659575, 1, 399.0, 2729, 1004.9684866251374
1217639, 3741, 933.4055065490511, 86, 248.87209302325581, 1, 360.0, 3655, 949.5121751025991
1449339, 2696, 869.2793026706231, 103, 423.79611650485435, 1, 367.0, 2593, 886.9749325106055
1069610, 2554, 749.0501174628034, 91, 418.54945054945057, 1, 363.0, 2463, 761.2610637434024
760760, 2226, 828.7174303683738, 77, 415.7922077922078,0,0, 2148, 843.8119180633147
1286352, 5072, 881.5471214511041, 102, 200.68627450980392, 1, 363.0, 4970, 895.520523138833
1429851, 4158, 985.1851851851852, 82, 151.7439024390244, 1, 393.0, 4076, 1001.9521589793916
1581074, 1856, 915.2365301724138, 20, 329.7, 1, 367.0, 1836, 921.6149237472766
1437876, 3694, 974.4347590687602, 48, 187.04166666666666, 1, 373.0, 3646, 984.8008776741634
1439245, 1960, 855.2505102040816, 67, 410.32835820895525, 1, 348.0, 1893, 870.9978869519282
1444263, 5296, 836.8540407854985, 193, 215.00518134715026, 1, 363.0, 5103, 860.3729178914364
1608895, 2441, 891.328963539533, 41, 204.90243902439025, 1, 362.0, 2400, 903.0554166666667
396323, 2861, 917.211114994757, 68, 152.30882352941177, 1, 359.0, 2793, 935.8338703902614
831, 4240, 1018.5150943396227, 74, 130.06756756756758, 1, 356.0, 4166, 1034.296447431589
1388256, 3154, 810.998097653773, 82, 269.3170731707317, 1, 362.0, 3072, 825.45703125
1739519, 1987, 891.4559637644691, 34, 220.26470588235293, 1, 350.0, 1953, 903.1408090117768
1389487, 2920, 896.6510273972602, 70, 152.9, 1, 370.0, 2850, 914.9185964912281
1217658, 4389, 888.0740487582593, 70, 275.77142857142854, 1, 359.0, 4319, 897.997916184302
333962, 3917, 922.514679601736, 84, 177.72619047619048, 1, 364.0, 3833, 938.836681450561
1438687, 5263, 865.4446133384001, 91, 227.43956043956044, 1, 363.0, 5172, 876.670146945089
1392853, 5802, 816.4465701482247, 76, 142.46052631578948, 1, 363.0, 5726, 825.3922458959133
597, 10030, 850.7638085742772, 131, 161.3587786259542, 2, 363.0, 9899, 859.8871603192241
1412621, 3007, 816.4848686398403, 80, 239.0125, 1, 362.0, 2927, 832.2681926887598
1403330, 3032, 886.9330474934037, 54, 135.77777777777777, 1, 370.0, 2978, 900.553727333781
699246, 1562, 1042.4903969270167, 54, 252.3148148148148, 1, 380.0, 1508, 1070.7858090185675
1715184, 1916, 936.7165970772443, 62, 155.75806451612902, 1, 365.0, 1854, 962.8327939590075
1581192, 3737, 921.1059673534921, 21, 259.04761904761904, 1, 350.0, 3716, 924.8474165769645
1105270, 2158, 871.339202965709, 43, 189.13953488372093, 1, 350.0, 2115, 885.2089834515366
1334047, 4309, 945.5641680204224, 51, 179.5686274509804, 1, 368.0, 4258, 954.7388445279474
915437, 5338, 973.2538403896591, 87, 159.183908045977, 2, 352.5, 5251, 986.7415730337078
1402668, 3085, 814.4875202593192, 78, 333.4230769230769, 1, 362.0, 3007, 826.9660791486532
985054, 8415, 922.1221628045157, 115, 181.7913043478261, 2, 347.0, 8300, 932.3797590361446
765058, 2628, 886.9246575342465, 52, 180.15384615384616, 2, 345.0, 2576, 901.1917701863354
1409576, 2944, 830.2547554347826, 75, 380.81333333333333, 1, 362.0, 2869, 842.0038340885326
1408870, 1354, 810.1979320531758, 37, 209.9189189189189, 1, 362.0, 1317, 827.0622627182992
1809410, 3565, 951.675175315568, 59, 236.20338983050848, 1, 362.0, 3506, 963.7153451226469
1409609, 2870, 824.1686411149826, 68, 276.9264705882353, 1, 362.0, 2802, 837.4493219129193
1328329, 5022, 865.7013142174433, 97, 131.79381443298968, 1, 363.0, 4925, 880.1559390862944
1134825, 3097, 848.3700355182434, 50, 175.98, 1, 367.0, 3047, 859.403675746636
1189311, 2401, 874.9033735943357, 65, 155.69230769230768, 1, 362.0, 2336, 894.9156678082192
689, 5271, 950.631379244925, 124, 125.00806451612904, 1, 367.0, 5147, 970.5220516805906
1220590, 3206, 820.4762944479102, 107, 127.88785046728972, 1, 356.0, 3099, 844.3894804775734
1759070, 4983, 950.9622717238611, 51, 172.45098039215685, 1, 357.0, 4932, 959.0125709651257
1089545, 9825, 993.7609160305343, 68, 354.47058823529414, 1, 368.0, 9757, 998.2163574869325
1412791, 2995, 818.5228714524206, 74, 272.3243243243243, 1, 362.0, 2921, 832.3601506333448
1448623, 4356, 939.6744719926538, 51, 179.5686274509804, 1, 368.0, 4305, 948.6792102206737
1422132, 3033, 821.6966699637322, 79, 272.36708860759495, 1, 362.0, 2954, 836.3876100203114
1203633, 2394, 969.8496240601504, 61, 383.0327868852459, 1, 371.0, 2333, 985.192884697814
1179778, 5816, 965.1795048143053, 79, 143.69620253164558, 1, 392.0, 5738, 976.321540606483
1438841, 4363, 939.7669035067614, 53, 186.88679245283018, 1, 368.0, 4310, 949.0250580046404
1410732, 3024, 821.2027116402116, 79, 365.46835443037975, 1, 362.0, 2945, 833.427843803056
1740163, 4976, 977.6505225080385, 73, 324.958904109589, 1, 370.0, 4903, 987.3683459106669
1073386, 4853, 1024.9468370080363, 81, 281.037037037037, 1, 398.0, 4772, 1037.5739731768651
1121336, 2677, 1003.0455734030631, 62, 302.9516129032258, 1, 362.0, 2615, 1019.6443594646272
1074482, 2173, 969.2402208927749, 60, 163.08333333333334, 1, 397.0, 2113, 992.1315664931377
1295803, 4291, 950.7953856909811, 51, 179.5686274509804, 1, 368.0, 4240, 960.0719339622641
80867, 5088, 1003.3451257861635, 61, 229.0327868852459, 1, 379.0, 5027, 1012.7409986075194
1438764, 5867, 879.5694562808932, 117, 295.3247863247863, 1, 363.0, 5750, 891.4575652173913
1265489, 5458, 966.2182117991938, 70, 106.38571428571429, 1, 399.0, 5391, 976.8445557410499
1400923, 4272, 950.5870786516854, 51, 179.5686274509804, 1, 368.0, 4221, 959.9028666192845
1870821, 5864, 952.4079126875853, 113, 465.01769911504425, 1, 368.0, 5751, 961.9845244305338
1945859, 3329, 1029.3097026133973, 54, 171.46296296296296, 1, 355.0, 3275, 1043.4543511450381
745718, 3216, 986.5702736318408, 48, 179.375, 1, 396.0, 3168, 998.8005050505051
1367211, 2267, 809.7816497573887, 47, 181.06382978723406, 1, 348.0, 2220, 823.0923423423424
1397858, 4274, 954.4836218998596, 51, 179.5686274509804, 1, 368.0, 4223, 963.8420554108453
1338015, 3949, 962.4639149151684, 50, 172.3, 1, 400.0, 3899, 972.5968196973583
1409438, 3132, 811.9517879948914, 80, 356.6875, 1, 362.0, 3052, 823.8853211009174
563033, 1835, 1054.473569482289, 61, 176.08196721311475, 1, 373.0, 1774, 1084.6775648252537
1412470, 4795, 880.5685088633994, 120, 345.01666666666665, 1, 363.0, 4675, 894.3152941176471
1438739, 5992, 879.555740987984, 114, 240.01754385964912, 1, 363.0, 5878, 891.9591697856414
1163722, 5498, 805.3412149872681, 64, 145.34375, 1, 355.0, 5434, 813.1144644828855
535025, 4413, 852.3238159981872, 121, 446.7685950413223, 1, 363.0, 4292, 863.7572227399813
1388615, 3057, 816.9895322211319, 81, 280.91358024691357, 1, 362.0, 2976, 831.580309139785
1417207, 3045, 818.8998357963875, 78, 316.29487179487177, 1, 362.0, 2967, 832.112908661948
1358022, 4481, 964.292345458603, 143, 111.5944055944056, 1, 397.0, 4338, 992.4011065006915
1000565, 3948, 979.2269503546099, 60, 174.43333333333334, 1, 363.0, 3888, 991.6466049382716
1325331, 2664, 864.4268018018018, 59, 168.16949152542372, 1, 358.0, 2605, 880.1961612284069
1233951, 3654, 967.7066228790367, 49, 175.6734693877551, 1, 399.0, 3605, 978.4721220527045
1116008, 5310, 848.7090395480226, 103, 95.24271844660194, 1, 363.0, 5207, 863.6134050316881
1395572, 8346, 967.6092739036665, 73, 143.05479452054794, 1, 370.0, 8273, 974.8850477456787
1220582, 5051, 931.8119184319937, 56, 165.67857142857142, 1, 370.0, 4995, 940.4012012012012
1235813, 2918, 1011.0147361206306, 60, 159.26666666666668, 1, 396.0, 2858, 1028.8960811756474
1412745, 2936, 824.1515667574932, 71, 249.50704225352112, 1, 362.0, 2865, 838.3923211169284
1422488, 2935, 827.0013628620102, 69, 322.6521739130435, 1, 362.0, 2866, 839.1437543614794
1421939, 4293, 948.8900535755881, 51, 179.5686274509804, 1, 368.0, 4242, 958.1393210749646
1410690, 3059, 816.7832625040863, 78, 222.7051282051282, 1, 362.0, 2981, 832.3277423683328
813, 47396, 980.6599291079416, 2172, 251.24171270718233, 48, 419.9791666666667, 45224, 1015.6921324960198
1213457, 1566, 920.4546615581098, 42, 186.95238095238096, 1, 386.0, 1524, 940.6692913385826
1423467, 4319, 945.1840703866636, 51, 179.5686274509804, 1, 368.0, 4268, 954.3327085285848
885274, 1729, 916.4864083285136, 56, 319.98214285714283, 1, 359.0, 1673, 936.4530783024506
1304917, 11044, 887.3126584570807, 185, 301.1621621621622, 2, 363.0, 10859, 897.2986462841882
34060, 2367, 879.0350654837347, 54, 178.07407407407408, 1, 357.0, 2313, 895.3999135322092
1157943, 4336, 962.2400830258302, 56, 250.75, 1, 369.0, 4280, 971.5492990654205
879296, 1279, 915.5989053948397, 52, 164.92307692307693, 1, 366.0, 1227, 947.4123879380603
1136138, 4637, 962.5233987491913, 71, 124.19718309859155, 1, 392.0, 4566, 975.5591327201051
580340, 1965, 953.7384223918575, 60, 308.8666666666667, 1, 353.0, 1905, 974.049343832021
108015, 15160, 906.8781002638523, 114, 165.71929824561403, 2, 367.0, 15046, 912.4936860295095
742820, 1839, 881.3175638934204, 67, 149.83582089552237, 1, 350.0, 1772, 908.9751693002257
1412823, 5849, 828.0470165840314, 43, 152.37209302325581, 1, 363.0, 5806, 833.0511539786428
536231, 4347, 901.9500805152979, 80, 180.3375, 1, 340.0, 4268, 915.2649953139644
91459, 6215, 800.7546259050683, 68, 173.30882352941177, 3, 370.6666666666667, 6152, 807.0394993498049
1074169, 1945, 865.6251928020565, 44, 92.63636363636364, 1, 349.0, 1901, 883.5165702261968
1932112, 4963, 963.536772113641, 77, 151.36363636363637, 1, 361.0, 4886, 976.3360622185837
1888, 26523, 1024.974663499604, 328, 363.1524390243902, 4, 375.0, 26195, 1033.2616529872114
656447, 5768, 842.7794729542302, 107, 131.02803738317758, 1, 363.0, 5661, 856.2324677618795
684063, 13451, 969.3818303471861, 172, 125.4186046511628, 2, 366.0, 13279, 980.3135025227804
1169295, 2774, 901.2624369142034, 74, 425.81081081081084, 1, 367.0, 2700, 914.2933333333333
1159094, 2333, 799.7612516073725, 60, 160.95, 1, 348.0, 2273, 816.6238451385834
1394604, 4909, 886.1224281931147, 19, 114.94736842105263, 1, 368.0, 4890, 889.1188139059304
703339, 2932, 831.1903137789905, 82, 355.3658536585366, 1, 362.0, 2850, 844.880701754386
1235279, 3210, 887.8077881619938, 77, 150.72727272727272, 1, 358.0, 3133, 905.9230769230769
545243, 3688, 885.3497830802603, 91, 134.9010989010989, 1, 357.0, 3597, 904.3352793994995
1117645, 98311, 974.388084751452, 1495, 249.93979933110367, 27, 400.0, 96816, 985.574770699058
1736609, 3967, 998.1346105369297, 52, 175.8846153846154, 1, 367.0, 3915, 1009.055938697318
1834176, 3195, 862.3809076682317, 75, 402.7733333333333, 1, 367.0, 3120, 873.4291666666667
1444064, 5684, 833.8553835327234, 178, 221.97191011235955, 1, 363.0, 5506, 853.6365782782419
1334057, 4299, 945.4891835310538, 51, 179.5686274509804, 1, 368.0, 4248, 954.6845574387947
1388480, 2923, 828.6684912760862, 78, 262.0897435897436, 1, 362.0, 2845, 844.2021089630931
1132444, 3895, 873.3614890885751, 57, 163.73684210526315, 1, 358.0, 3838, 883.9004689942678
1308982, 5068, 887.2855169692186, 100, 140.97, 1, 363.0, 4968, 902.3079710144928
1545701, 1973, 939.5499239736442, 60, 158.78333333333333, 1, 365.0, 1913, 964.0381599581808
1151258, 3770, 908.229177718833, 47, 134.10638297872342, 1, 350.0, 3723, 918.0018802041365
1343072, 4289, 908.0338074143157, 109, 442.6880733944954, 1, 360.0, 4180, 920.1684210526316
1281018, 5371, 872.3602681064979, 108, 341.02777777777777, 1, 363.0, 5263, 883.2635379061372
1138892, 2856, 857.2478991596639, 93, 493.76344086021504, 1, 367.0, 2763, 869.4824466159971
1311028, 4010, 893.6379052369077, 119, 240.67226890756302, 1, 360.0, 3891, 913.6078129015677
251707, 5414, 964.2667159216845, 62, 160.61290322580646, 1, 392.0, 5352, 973.5766068759342
1448638, 4278, 957.3882655446471, 51, 179.5686274509804, 1, 368.0, 4227, 966.7728885734564
1439137, 1921, 874.5278500780844, 76, 371.25, 1, 348.0, 1845, 895.2590785907859
48984, 4806, 900.6616729088639, 120, 150.48333333333332, 1, 362.0, 4686, 919.8723858301323
1078846, 4345, 945.4777905638665, 58, 313.41379310344826, 1, 379.0, 4287, 954.0291579192909
1436000, 3901, 915.2665983081262, 115, 113.10434782608695, 1, 364.0, 3786, 939.6323296354992
1155133, 2419, 848.8383629599008, 81, 162.69135802469137, 1, 361.0, 2338, 872.6099230111206
1310881, 4045, 884.4254635352287, 121, 207.58677685950414, 1, 360.0, 3924, 905.296381243629
1438695, 5625, 871.2816, 104, 280.46153846153845, 1, 363.0, 5521, 882.4109762724145
862719, 6137, 987.7404269186899, 110, 427.23636363636365, 1, 361.0, 6064, 991.8872031662269
1320555, 5685, 929.7776605101143, 55, 166.9090909090909, 1, 363.0, 5630, 937.2301953818828
1223526, 3234, 935.839208410637, 55, 145.61818181818182, 1, 366.0, 3179, 949.51085246933
1304281, 2980, 937.8590604026846, 48, 177.20833333333334, 1, 400.0, 2932, 950.3117326057298
438744, 6821, 941.646386160387, 135, 141.76296296296297, 2, 380.0, 6686, 957.7971881543524
35623, 3018, 977.2604373757455, 88, 262.57954545454544, 2, 352.0, 2930, 998.7252559726962
388396, 4166, 960.7239558329333, 156, 359.9294871794872, 1, 367.0, 4010, 984.0965087281795
1292389, 1877, 882.2567927543953, 43, 105.27906976744185, 1, 421.0, 1834, 900.4738276990186
1151121, 5923, 782.1607293601215, 80, 99.7375, 1, 359.0, 5843, 791.5041930515147
1394686, 4884, 912.5626535626535, 18, 118.55555555555556, 2, 187.5, 4866, 915.4997944923962
68219, 8548, 945.2750350959288, 81, 141.679012345679, 1, 389.0, 8467, 952.9626786346994
1329819, 5235, 902.3172874880611, 102, 314.0686274509804, 1, 364.0, 5133, 914.0066238067407
1409572, 3005, 820.5457570715474, 78, 365.78205128205127, 1, 362.0, 2927, 832.6645029039972
1232188, 3940, 841.7802030456853, 50, 97.7, 1, 333.0, 3890, 851.3442159383034
1409412, 3060, 817.7294117647059, 80, 360.375, 1, 362.0, 2980, 830.0073825503356
600, 160213, 877.8674202467964, 3701, 171.18049175898406, 33, 363.0, 156512, 894.578268758945
1307428, 4286, 942.4923005132991, 94, 276.71276595744683, 2, 344.0, 4192, 957.4215171755725
1759069, 4936, 956.714546191248, 51, 172.45098039215685, 1, 357.0, 4885, 964.9023541453429
1157394, 3373, 850.0554402608954, 68, 346.54411764705884, 1, 367.0, 3305, 860.4151285930409
1311048, 4173, 893.3227893601726, 145, 354.2, 1, 360.0, 4028, 912.7301390268124
1293441, 3926, 859.7060621497708, 84, 177.53571428571428, 1, 356.0, 3842, 874.6207704320666
1422605, 2964, 822.3670715249663, 69, 166.68115942028984, 1, 362.0, 2895, 837.9948186528497
1892902, 4069, 959.2924551486852, 81, 158.97530864197532, 1, 357.0, 3988, 975.5476429287863
1173425, 4658, 882.2479604980679, 99, 122.44444444444444, 1, 363.0, 4559, 898.7473130072384
1185671, 4317, 973.2575862867732, 78, 143.01282051282053, 1, 397.0, 4240, 988.3016509433962
1387994, 3103, 810.8917176925556, 78, 276.5769230769231, 1, 362.0, 3025, 824.6690909090909
1247514, 3441, 1025.7082243533857, 63, 237.53968253968253, 1, 357.0, 3378, 1040.4076376554174
550694, 4842, 890.1003717472119, 115, 141.80869565217392, 1, 363.0, 4727, 908.3050560609266
1895628, 1829, 895.744669218152, 45, 189.04444444444445, 1, 360.0, 1784, 913.5706278026906
1397999, 3040, 823.4759868421053, 82, 408.1707317073171, 1, 362.0, 2958, 834.9888438133875
1388303, 3087, 809.1920958859735, 71, 298.5774647887324, 1, 362.0, 3016, 821.2125331564987
1856846, 3395, 856.6067746686304, 106, 140.12264150943398, 1, 359.0, 3289, 879.6980845241715
1519481, 7590, 969.161791831357, 87, 138.90804597701148, 1, 389.0, 7503, 978.7888844462215
658080, 4989, 942.4896772900381, 78, 362.46153846153845, 1, 358.0, 4914, 951.1216931216932
451708, 5753, 820.3286980705719, 137, 314.3211678832117,0,0, 5616, 832.6725427350427
1448744, 4330, 943.785219399538, 51, 179.58823529411765, 1, 368.0, 4279, 952.893433045104
457405, 4998, 915.7248899559823, 131, 419.2671755725191, 2, 344.0, 4867, 929.0875282514896
980563, 4756, 920.4568965517242, 53, 171.96226415094338, 1, 379.0, 4703, 928.8919838401021
1418295, 3038, 819.0082290980909, 80, 340.525, 1, 362.0, 2958, 831.948951994591
1631346, 2782, 903.9342199856219, 81, 146.03703703703704, 1, 357.0, 2701, 926.6627175120326
28903, 20745, 1026.923644251627, 961, 226.44640998959417, 25, 395.0, 19784, 1065.8065103113627
1169253, 2993, 871.2081523554962, 62, 440.241935483871, 1, 367.0, 2931, 880.3244626407369
1310989, 4117, 874.330580519796, 106, 129.56603773584905, 1, 360.0, 4011, 894.0127150336574
1413358, 3001, 825.7834055314895, 70, 312.4428571428571, 1, 362.0, 2931, 838.0433299215285
190047, 1843, 806.0113944655453, 44, 187.13636363636363, 1, 277.0, 1799, 821.147859922179
1280681, 3832, 1004.1526617954071, 56, 131.94642857142858, 1, 349.0, 3776, 1017.0879237288135
1965545, 2667, 926.3738282714661, 75, 146.74666666666667, 1, 353.0, 2592, 948.9324845679013
908809, 2448, 897.0183823529412, 65, 155.30769230769232, 1, 352.0, 2383, 917.2496852706672
1280674, 2533, 1031.1243584682195, 69, 119.46376811594203, 1, 399.0, 2464, 1056.653814935065
1328363, 5314, 908.8631915694392, 112, 361.9107142857143, 1, 363.0, 5202, 920.6391772395233
999433, 2826, 959.7144373673036, 50, 263.18, 1, 351.0, 2776, 972.2600864553314
1418293, 3003, 819.9127539127539, 71, 233.92957746478874, 1, 362.0, 2932, 834.1026603001364
1311142, 3965, 910.2020176544767, 148, 433.06081081081084, 1, 360.0, 3817, 928.7026460571129
1144673, 3601, 866.7800610941405, 102, 320.7843137254902, 1, 359.0, 3499, 882.6964847099172
1339300, 4589, 1007.5951187622576, 91, 143.2967032967033,0,0, 4498, 1025.0809248554913
1245, 9711, 892.2559983523839, 294, 200.29931972789115, 5, 358.0, 9417, 913.858978443241
97139, 6109, 910.4346046816173, 64, 188.5625, 1, 345.0, 6045, 918.0772539288669
1260626, 5247, 1006.0804269106156, 79, 307.9113924050633, 1, 392.0, 5169, 1016.5565873476495
220668, 3174, 896.5532451165722, 88, 332.3636363636364,0,0, 3063, 913.1332027424094
1185325, 2865, 858.3734729493892, 61, 159.68852459016392, 1, 371.0, 2804, 873.5731098430813
520762, 3121, 854.1018904197373, 105, 131.01904761904763, 1, 351.0, 3016, 879.2755305039788
1274400, 5296, 927.8846299093656, 96, 228.86458333333334, 1, 363.0, 5200, 940.7896153846153
147375, 4460, 811.1782511210762, 108, 414.462962962963, 1, 367.0, 4352, 821.0232077205883
904794, 2925, 819.9760683760684, 75, 164.88, 1, 362.0, 2850, 837.2154385964913
1231336, 3012, 939.5557768924302, 51, 164.33333333333334, 1, 375.0, 2961, 952.9081391421817
997825, 5989, 840.2050425780598, 131, 227.31297709923663, 1, 363.0, 5875, 851.4428936170212
1346793, 3806, 913.0420388859695, 74, 146.06756756756758, 1, 360.0, 3732, 928.25
1223494, 2479, 884.5449778136345, 62, 159.7741935483871, 1, 367.0, 2417, 903.1365328920149
1324243, 4279, 953.1956064501052, 51, 179.5686274509804, 1, 368.0, 4228, 962.527436140019
1680159, 8939, 873.4547488533393, 74, 146.1081081081081, 1, 378.0, 8865, 879.5262267343486
1268078, 4846, 931.8266611638464, 105, 128.98095238095237, 1, 360.0, 4741, 949.6074667791605
1581064, 5989, 883.9110035064284, 74, 147.9189189189189, 1, 363.0, 5915, 893.1186813186813
1352518, 2660, 718.643984962406, 54, 170.57407407407408, 1, 363.0, 2606, 730.0007674597084
1294141, 5818, 873.9032313509797, 96, 134.83333333333334, 1, 363.0, 5722, 886.3028661307235
1410613, 2981, 1128.381080174438, 60, 91.08333333333333, 1, 401.0, 2921, 1149.688120506676
935598, 2587, 754.9636644762273, 51, 286.078431372549, 1, 363.0, 2536, 764.3931388012618
926028, 5351, 852.8372266866006, 111, 106.27027027027027, 1, 363.0, 5240, 868.6519083969465
1413600, 3012, 815.898406374502, 74, 264.7837837837838, 1, 362.0, 2938, 829.7794417971409
1686392, 4408, 946.9834392014519, 94, 208.85106382978722, 1, 364.0, 4314, 963.0669911914696
1238213, 5017, 921.4167829380108, 181, 412.35911602209944, 1, 368.0, 4836, 940.4696029776675
1413503, 2991, 816.6529588766299, 75, 282.02666666666664, 1, 362.0, 2916, 830.403635116598
1495064, 4654, 943.8904168457241, 55, 148.98181818181817, 1, 377.0, 4599, 953.3968253968254
1223509, 3686, 974.2479652740097, 54, 172.64814814814815, 1, 367.0, 3632, 986.1660242290749
1986204, 2253, 1019.410563692854, 53, 172.73584905660377, 1, 400.0, 2200, 1039.8077272727273
363331, 3790, 978.2353562005277, 63, 151.9206349206349, 1, 402.0, 3727, 992.2031124228602
293653, 1896, 859.5189873417721, 89, 376.97752808988764, 1, 348.0, 1807, 883.2855561704482
1301087, 4653, 925.5729636793467, 52, 170.73076923076923, 1, 356.0, 4601, 934.1041078026516
999549, 5256, 899.2115677321157, 108, 242.74074074074073, 2, 388.5, 5148, 912.983682983683
1402730, 3088, 816.181670984456, 76, 266.8157894736842, 1, 362.0, 3012, 830.0434926958832
1434142, 5049, 800.0915032679738, 91, 134.85714285714286, 1, 363.0, 4958, 812.3013311819282
1348245, 4702, 998.8404934070609, 56, 163.71428571428572, 1, 397.0, 4646, 1008.906586310805
1331258, 17104, 977.9137628624883, 252, 193.34920634920636, 4, 389.0, 16852, 989.6459173985284
546265, 4635, 824.4254584681769, 130, 229.76153846153846, 2, 362.0, 4505, 841.5855715871254
1806490, 5679, 823.3291072371896, 98, 131.6734693877551, 1, 363.0, 5581, 835.4742877620498
1408420, 4920, 1016.8067073170731, 54, 169.9814814814815, 1, 379.0, 4866, 1026.2042745581587
1448428, 4295, 952.2805587892899, 51, 179.5686274509804, 1, 368.0, 4244, 961.5662111215834
1434182, 4981, 795.4515157598876, 87, 138.4022988505747, 1, 363.0, 4894, 807.1317940335105
1455291, 4341, 941.8677724026722, 52, 177.57692307692307, 1, 368.0, 4289, 951.1340638843553
1409601, 3056, 819.6210732984293, 83, 323.86746987951807, 1, 362.0, 2973, 833.4614867137572
1895632, 1657, 897.3910681955341, 44, 196.86363636363637, 1, 362.0, 1613, 916.5003099814011
1321774, 2273, 912.4021117465904, 31, 246.4516129032258, 1, 339.0, 2242, 921.6101694915254
1427230, 4301, 951.7921413624739, 51, 179.5686274509804, 1, 368.0, 4250, 961.0588235294117
1883407, 2861, 857.4833974134917, 126, 164.38095238095238, 1, 363.0, 2735, 889.4142595978062
1155079, 2840, 829.2105633802817, 64, 153.03125, 1, 362.0, 2776, 844.799711815562
1417094, 3126, 813.2504798464491, 80, 330.35, 1, 362.0, 3046, 825.9333552199606
1944133, 4390, 944.4899772209567, 51, 176.7058823529412, 1, 387.0, 4339, 953.5144042406084
1388585, 3134, 814.5335035098915, 78, 276.5769230769231, 1, 362.0, 3056, 828.2640706806283
1173028, 6997, 944.9138202086608, 74, 192.98648648648648, 1, 391.0, 6923, 952.9511772353026
1413351, 2805, 830.0374331550802, 69, 269.81159420289856, 1, 362.0, 2736, 844.1659356725146
561720, 2590, 962.5081081081081, 69, 124.02898550724638, 1, 318.0, 2521, 985.457358191194
1434141, 5071, 794.822717412739, 88, 137.85227272727272, 1, 363.0, 4983, 806.424844471202
1917158, 3647, 998.6676720592268, 83, 347.7590361445783, 1, 357.0, 3564, 1013.8263187429854
1316582, 5191, 906.8481988056251, 103, 216.8252427184466, 1, 363.0, 5088, 920.8168238993711
1331259, 4834, 936.1787339677286, 82, 260.0121951219512, 1, 389.0, 4752, 947.8465909090909
984215, 4880, 862.9190573770492, 87, 140.57471264367817, 1, 363.0, 4793, 876.0306697266848
1145174, 2510, 752.3517928286852, 58, 139.75862068965517, 1, 363.0, 2452, 766.8421696574225
1444309, 5414, 874.071481344662, 106, 131.1509433962264, 2, 627.0, 5308, 888.9074981160512
1050199, 4979, 963.5521188993774, 58, 244.6206896551724, 1, 376.0, 4921, 972.0256045519203
1096868, 6139, 961.2076885486235, 65, 366.89230769230767, 1, 392.0, 6074, 967.5676654593349
903931, 3810, 888.0320209973753, 87, 193.39080459770116, 1, 360.0, 3723, 904.2645715820574
1305841, 3201, 927.4242424242424, 69, 92.01449275362319, 1, 356.0, 3132, 945.8288633461048
1674942, 3429, 801.0685331000292, 92, 230.30434782608697, 1, 358.0, 3337, 816.8043152532215
1448430, 4289, 950.35579389135, 51, 179.5686274509804, 1, 368.0, 4238, 959.6314299197735
167879, 4634, 987.7574449719465, 120, 411.075, 1, 350.0, 4521, 1001.5337314753373
1311086, 4011, 889.9516330092247, 123, 303.9430894308943, 1, 360.0, 3888, 908.4904835390946
1400897, 4281, 952.7075449661294, 51, 179.58823529411765, 1, 368.0, 4230, 962.028841607565
1409429, 3192, 806.9031954887218, 80, 360.375, 1, 362.0, 3112, 818.3820694087403
1157030, 3013, 817.8582807832724, 76, 275.5394736842105, 1, 362.0, 2937, 831.8917262512769
1318466, 1502, 948.6165113182424, 44, 283.04545454545456, 1, 341.0, 1458, 968.7023319615912
526992, 6107, 789.9818241362372, 81, 144.0, 1, 355.0, 6027, 798.5326032852165
1281189, 5466, 855.1807537504574, 108, 277.212962962963, 1, 363.0, 5358, 866.8307204180664
1182758, 4862, 869.0148087206911, 89, 140.46067415730337, 1, 363.0, 4773, 882.5998323905301
1444311, 4701, 896.1767708998085, 64, 223.515625, 1, 367.0, 4637, 905.4608583135648
1281084, 5499, 874.0147299509001, 104, 405.77884615384613, 1, 363.0, 5395, 883.0409638554216
1105259, 2036, 882.7986247544204, 45, 140.95555555555555, 1, 350.0, 1991, 899.5655449522853
1293576, 1389, 881.2958963282938, 38, 206.60526315789474, 1, 364.0, 1351, 900.2731310140637
555793, 4292, 936.9732059645853, 54, 169.59259259259258, 1, 413.0, 4242, 945.8595002357379
1049968, 3899, 881.8981790202616, 44, 222.97727272727272, 1, 348.0, 3855, 889.4189364461738
887281, 1633, 883.222290263319, 39, 203.64102564102564, 1, 360.0, 1594, 899.8494353826851
904791, 2524, 848.7662440570523, 77, 175.16883116883116, 1, 361.0, 2447, 869.9624029423784
