taxid,gene,gene_length,exon,exon_length,mRNA,mRNA_length,CDS,CDS_length
1460071, 1, 9111.0,0,0, 1, 9111.0,0,0
1434123, 3709, 895.6290105149636, 72, 254.97222222222223, 3778, 884.157490735839,0,0
1434120, 4235, 907.2266824085006, 68, 265.54411764705884, 4300, 897.7346511627907,0,0
12895,0,0,0,0,0,0,0,0
12894,0,0,0,0,0,0,0,0
12897,0,0,0,0,0,0,0,0
12896,0,0,0,0,0,0,0,0
12890,0,0,0,0,0,0,0,0
12893,0,0,0,0,0,0,0,0
12892,0,0,0,0,0,0,0,0
6334, 87853, 178.14957941106167, 88131, 178.41117200531028, 16549, 1808.2390476765968, 16380, 1825.8266178266178
207597, 57, 636.8421052631579,0,0, 57, 636.8421052631579,0,0
1871313, 273, 630.4285714285714, 1, 74.0, 274, 628.3978102189781,0,0
47900, 6, 1407.5,0,0, 6, 1407.5,0,0
47903, 6, 1154.0,0,0, 6, 1154.0,0,0
1781241, 2, 4123.5,0,0, 2, 4123.5,0,0
114398, 228512, 194.0177277342109, 254601, 283.3408666894474, 21429, 31716.20742918475, 27516, 39156.54764500654
1520332, 1, 1548.0,0,0, 1, 1548.0,0,0
160796, 211, 971.4881516587677,0,0, 211, 971.4881516587677,0,0
720569, 2, 820.5,0,0, 2, 820.5,0,0
1245814, 96, 511.0625, 1, 79.0, 96, 511.875,0,0
12169, 7, 1355.142857142857,0,0, 6, 1433.5,0,0
230158, 67, 612.4925373134329,0,0, 66, 621.7575757575758,0,0
1406790, 111, 648.3783783783783,0,0, 111, 661.5585585585585,0,0
1406791, 283, 531.8798586572439,0,0, 283, 545.0070671378091,0,0
1406792, 113, 651.3982300884956,0,0, 113, 664.4955752212389,0,0
1406793, 78, 645.3846153846154, 1, 76.0, 79, 649.7974683544304,0,0
1406794, 205, 707.4585365853659, 4, 79.25, 209, 706.6746411483253,0,0
1406795, 200, 712.035, 4, 79.25, 204, 710.7107843137255,0,0
1229788, 46, 582.2608695652174,0,0, 45, 595.1777777777778,0,0
1229789, 48, 575.5625,0,0, 47, 587.7872340425532,0,0
1229786, 48, 576.125,0,0, 47, 588.3617021276596,0,0
1229787, 46, 587.3478260869565,0,0, 45, 600.3777777777777,0,0
1229784, 48, 578.9375,0,0, 47, 591.2340425531914,0,0
1229782, 46, 593.0217391304348,0,0, 45, 606.1777777777778,0,0
1920748, 9, 4420.0,0,0, 7, 3931.1428571428573,0,0
92395, 2, 3765.0,0,0, 2, 3765.0,0,0
77048, 32, 717.1875,0,0, 32, 717.1875,0,0
88388, 1, 2190.0,0,0, 1, 2474.0,0,0
1464778, 4, 1600.5,0,0, 4, 1600.5,0,0
1340812, 210, 764.2571428571429,0,0, 210, 764.2571428571429,0,0
11269, 14, 2090.5714285714284, 14, 2698.0, 14, 2698.0, 14, 2698.0
1136231, 6061, 1398.4365616234945, 6170, 1379.15170178282, 5785, 1480.0803802938635, 5699, 1500.2596946832778
741942, 43, 804.0697674418604,0,0, 43, 804.0697674418604,0,0
1428456, 5, 2161.8,0,0, 5, 2161.8,0,0
1923242, 2, 1269.0,0,0, 2, 1269.0,0,0
1884991, 7, 527.5714285714286,0,0, 7, 527.5714285714286,0,0
1837830, 293, 511.6279863481229,0,0, 292, 513.3835616438356,0,0
1538452, 3, 2147.0,0,0, 3, 2147.0,0,0
431317, 2, 4875.0,0,0, 2, 4875.0,0,0
130760, 12, 1117.0, 5, 283.8, 10, 1456.4,0,0
1902502, 1, 7461.0,0,0, 1, 7461.0,0,0
1926967, 2, 4293.0,0,0, 2, 4293.0,0,0
1902501, 1, 7476.0,0,0, 1, 7476.0,0,0
696472, 237, 725.8565400843881,0,0, 237, 725.8565400843881,0,0
1926968, 2, 3706.5,0,0, 2, 3706.5,0,0
1926969, 1, 7542.0,0,0, 1, 7542.0,0,0
1670973, 3, 816.0,0,0, 3, 816.0,0,0
1860100, 3158, 830.9053198226726, 48, 168.4375, 3203, 821.8101779581642,0,0
1670975, 2, 1261.5,0,0, 2, 1261.5,0,0
1923244, 1, 8832.0,0,0, 1, 8832.0,0,0
1923245, 1, 8619.0,0,0, 1, 8619.0,0,0
1923246, 1, 8847.0,0,0, 1, 8847.0,0,0
1923247, 1, 9303.0,0,0, 1, 9303.0,0,0
1923716, 1, 10596.0,0,0, 1, 10596.0,0,0
1923717, 1, 8931.0,0,0, 1, 8931.0,0,0
1923714, 1, 9381.0,0,0, 1, 9381.0,0,0
1923243, 1, 8520.0,0,0, 1, 8520.0,0,0
1492296, 5, 609.6,0,0, 4, 778.5,0,0
1923719, 2, 3318.0,0,0, 2, 3318.0,0,0
1923248, 3, 1408.0,0,0, 3, 1408.0,0,0
1923249, 4, 4926.0,0,0, 3, 6567.666666666667,0,0
1230383, 6971, 772.1335532922105, 6568, 773.6103836784409, 3517, 1593.1091839636053, 3318, 1595.206449668475
573826, 6240, 1430.5524038461538, 6632, 1366.183504221954, 6095, 1496.7817883511075, 5983, 1523.2406819321411
11986, 5, 903.6,0,0, 5, 1110.8,0,0
11987, 6, 854.5,0,0, 6, 854.5,0,0
323118, 2, 5403.0,0,0, 2, 5403.0,0,0
1527536, 66, 630.5454545454545, 3, 73.66666666666667, 68, 615.2352941176471,0,0
1527534, 88, 530.2840909090909, 1, 75.0, 88, 531.125,0,0
1527535, 90, 528.1, 3, 75.33333333333333, 92, 519.0652173913044,0,0
1527531, 125, 614.712,0,0, 125, 614.712,0,0
1646350,0,0,0,0,0,0,0,0
1646351,0,0,0,0,0,0,0,0
10334, 78, 1524.423076923077,0,0, 77, 2063.883116883117,0,0
10335, 74, 1532.027027027027, 1, 1501.0, 73, 2047.3013698630136, 1, 1501.0
390437, 8, 616.125,0,0, 8, 616.125,0,0
390436, 7, 669.0,0,0, 7, 669.0,0,0
31754, 63, 624.4285714285714,0,0, 63, 624.4285714285714,0,0
1775140, 67, 532.9253731343283,0,0, 67, 532.9253731343283,0,0
1134579, 4, 2423.25,0,0, 4, 2423.25,0,0
12241, 4, 2354.25,0,0, 4, 2354.25,0,0
12242, 6, 1839.5,0,0, 6, 1839.5,0,0
6279, 82118, 155.7281351226284, 82594, 158.1900501247064, 11452, 2814.7599545930843, 11460, 2833.385514834206
943272, 6, 1208.5,0,0, 6, 1208.5,0,0
1838084, 92, 745.9239130434783, 1, 73.0, 92, 746.7065217391304,0,0
1838081, 72, 675.2916666666666,0,0, 71, 684.7887323943662,0,0
1838080, 80, 540.975, 1, 74.0, 80, 541.8875,0,0
1838083, 89, 627.0337078651686,0,0, 89, 627.0337078651686,0,0
1838082, 80, 540.975, 1, 74.0, 80, 541.8875,0,0
246969, 2250, 859.996, 54, 165.16666666666666, 2302, 844.4839270199826,0,0
983966, 7980, 982.8572681704261, 8262, 1061.7453401113532, 6184, 1474.2546895213454, 6032, 1509.4777851458887
1566993, 101, 679.0693069306931,0,0, 101, 679.0693069306931,0,0
1650660, 1656, 826.3725845410628, 52, 171.8653846153846, 1689, 815.7838957963291,0,0
367301, 2, 5847.0,0,0, 2, 5847.0,0,0
1566990, 50, 632.52,0,0, 50, 632.52,0,0
1566995, 90, 745.4,0,0, 90, 745.4,0,0
49267, 6, 535.5,0,0, 6, 535.5,0,0
1238162, 1, 390.0,0,0, 1, 390.0,0,0
269797, 3994, 882.4033550325488, 76, 246.35526315789474, 4062, 872.2644017725258,0,0
749413, 49, 660.0,0,0, 49, 660.0,0,0
121791, 11, 1654.1818181818182,0,0, 6, 3023.8333333333335,0,0
1173487, 3059, 749.0094802222949, 58, 222.91379310344828, 3113, 740.2177963379377,0,0
1412875, 189, 581.1428571428571, 5, 72.8, 195, 581.348717948718,0,0
84753, 12131, 1026.1156541093067, 12350, 1008.642995951417, 6887, 1924.4923769420648, 6766, 1957.108779190068
926543, 9, 582.3333333333334,0,0, 9, 582.3333333333334,0,0
1813613, 1, 9627.0,0,0, 1, 9627.0,0,0
1813615, 1, 9084.0,0,0, 1, 9084.0,0,0
1507403, 1, 357.0,0,0, 1, 357.0,0,0
312017, 121018, 420.1551587367168, 121197, 425.2639339257572, 26996, 2400.7738183434585, 26996, 2400.7738183434585
40061, 10, 1858.8,0,0, 10, 1858.8,0,0
40060, 10, 1832.4,0,0, 10, 1832.4,0,0
40067, 12, 1542.0,0,0, 12, 1542.0,0,0
40065, 12, 1539.25,0,0, 12, 1539.25,0,0
1647400, 59, 606.1016949152543,0,0, 59, 606.1016949152543,0,0
999883, 444, 721.8851351351351,0,0, 444, 722.0675675675676,0,0
1548918, 59, 606.9152542372881,0,0, 59, 606.9152542372881,0,0
1647405, 402, 479.1119402985075, 6, 79.33333333333333, 408, 473.2328431372549,0,0
1221449, 6, 1169.5,0,0, 6, 1169.5,0,0
1647408, 73, 613.3561643835617,0,0, 72, 621.8611111111111,0,0
1548917,0,0,0,0,0,0,0,0
317027, 5, 1418.4,0,0, 5, 1418.4,0,0
1796998, 53, 770.0377358490566,0,0, 53, 770.0377358490566,0,0
400682, 191654, 183.87984075469336, 229273, 200.6403588734827, 26532, 2954.9911427709935, 24103, 3665.5115960668795
1796992, 177, 665.3559322033898,0,0, 177, 665.3559322033898,0,0
157777, 6, 1340.0,0,0, 6, 1340.0,0,0
1796997, 95, 599.2736842105263,0,0, 95, 599.2736842105263,0,0
1796994, 79, 615.9493670886076,0,0, 79, 615.9493670886076,0,0
1796995, 99, 560.5757575757576,0,0, 98, 566.2857142857143,0,0
290090, 6, 553.0,0,0, 6, 553.0,0,0
1239384, 91, 733.3516483516484,0,0, 91, 733.3516483516484,0,0
1239383, 217, 579.2764976958525,0,0, 217, 579.2764976958525,0,0
1239382, 45, 777.0666666666667,0,0, 45, 777.0666666666667,0,0
1239381, 55, 646.4181818181818,0,0, 55, 646.4181818181818,0,0
1234809, 1, 11688.0,0,0, 1, 11688.0,0,0
33747, 4, 1545.0,0,0, 4, 1545.0,0,0
78541, 51, 724.4117647058823,0,0, 51, 724.4117647058823,0,0
78540, 4, 3602.25,0,0, 12, 2179.4166666666665,0,0
447325, 1, 357.0,0,0, 1, 357.0,0,0
1392998, 3311, 849.7580791301722, 56, 150.91071428571428, 3360, 839.942261904762,0,0
3068, 115523, 213.3602226396475, 116365, 232.05790400893738, 14437, 5326.469488120801, 14436, 5326.995566638958
28442, 3848, 881.0932952182952, 84, 143.26190476190476, 3928, 866.2459266802445,0,0
909827, 8, 1176.75,0,0, 7, 1344.7142857142858,0,0
1911102, 5, 1897.2,0,0, 5, 1897.2,0,0
91411, 169976, 251.23692168306113, 188992, 337.9721734253302, 10708, 11755.199850579007, 19297, 19448.021195004403
1833938, 2, 2404.5,0,0, 2, 2404.5,0,0
1911107, 1, 9645.0,0,0, 1, 9645.0,0,0
1911104, 1, 9114.0,0,0, 1, 9114.0,0,0
1887314, 100, 921.36,0,0, 100, 921.36,0,0
1516075, 5, 1549.2,0,0, 5, 1573.8,0,0
284591, 7576, 1249.4089229144668, 8537, 1114.97387841162, 7367, 1381.4419709515407, 6448, 1509.4959677419354
1516079, 3, 614.0,0,0, 2, 1011.0,0,0
1229662, 42520, 536.598400752587, 42520, 536.598400752587, 15413, 1619.248686174009, 15413, 1619.248686174009
1341019, 3, 1009.0,0,0, 3, 1009.0,0,0
1895333, 45, 587.4666666666667,0,0, 45, 587.4666666666667,0,0
1210908, 4392, 878.2397540983607, 76, 134.1578947368421, 4463, 866.602285458212,0,0
881915, 55, 747.8181818181819,0,0, 55, 747.8181818181819,0,0
1108070, 57, 612.2631578947369,0,0, 57, 612.2631578947369,0,0
84589, 4, 3606.0,0,0, 12, 2182.1666666666665,0,0
83191, 267, 810.7528089887641,0,0, 267, 810.7528089887641,0,0
47736, 5, 1050.6,0,0, 4, 1313.0,0,0
696863, 5, 2135.4,0,0, 5, 2186.2,0,0
1921825, 3, 2187.0,0,0, 2, 3280.0,0,0
47049, 48, 775.4375, 1, 36.0, 48, 776.1666666666666,0,0
1302849, 5, 580.2,0,0, 4, 745.25,0,0
1302848, 5, 592.2,0,0, 4, 762.5,0,0
1567475, 90, 605.9666666666667,0,0, 89, 612.7865168539325,0,0
1567473, 95, 579.5052631578948,0,0, 94, 585.6595744680851,0,0
1567472, 80, 577.3875,0,0, 79, 584.7088607594936,0,0
1567471, 102, 563.5882352941177,0,0, 101, 569.1584158415842,0,0
1701808, 48, 792.375,0,0, 48, 792.375,0,0
15368, 197460, 244.6278030993619, 253131, 322.83896875530854, 29059, 3645.588870917788, 33863, 4299.949620529782
12402, 73, 545.6712328767123,0,0, 73, 545.6712328767123,0,0
1701804, 47, 738.5744680851063,0,0, 47, 738.5744680851063,0,0
1701805, 58, 717.051724137931,0,0, 58, 717.051724137931,0,0
1701807, 48, 803.9375,0,0, 48, 803.9375,0,0
267970, 13, 1175.3076923076924,0,0, 13, 1175.3076923076924,0,0
1708712, 1, 9447.0,0,0, 1, 9447.0,0,0
1147094, 534, 589.376404494382, 7, 79.42857142857143, 541, 582.7781885397412,0,0
757342, 161, 509.6645962732919, 12, 74.08333333333333, 173, 479.4508670520231,0,0
1923775, 2, 1338.0,0,0, 2, 1338.0,0,0
1079895, 239, 606.2635983263598, 36, 84.75, 274, 539.9525547445255, 1, 435.0
1079894, 70, 591.4285714285714,0,0, 69, 600.0144927536232,0,0
452589, 33111, 489.2808432243061, 33803, 560.9265153980416, 11810, 1795.6766299745977, 11816, 1796.0013540961409
674082, 44, 872.8636363636364,0,0, 44, 872.8636363636364,0,0
220638, 5, 1122.0,0,0, 5, 1122.0,0,0
1608138, 3, 3286.0,0,0, 3, 3286.0,0,0
1608139, 4, 3563.25,0,0, 4, 3563.25,0,0
1608134, 6, 1971.0,0,0, 6, 1971.0,0,0
1608137, 4, 2436.75,0,0, 4, 2436.75,0,0
1608133, 3, 3451.0,0,0, 3, 3451.0,0,0
759272, 21378, 556.7766863130321, 21503, 549.0003720411105, 7475, 1812.5507692307692, 7165, 1864.5471039776692
759273, 40009, 515.1852333225024, 40009, 515.1852333225024, 14650, 1565.8974744027303, 14650, 1565.8974744027303
227940, 41, 707.8536585365854,0,0, 40, 725.525,0,0
1458697, 95, 551.7157894736843, 1, 76.0, 96, 546.7604166666666,0,0
1922681, 2, 2260.5,0,0, 2, 2260.5,0,0
543153, 92, 699.8804347826087,0,0, 92, 699.8804347826087,0,0
1926500, 4, 3000.75,0,0, 4, 3000.75,0,0
1810705, 64, 596.109375,0,0, 64, 596.109375,0,0
1926501, 4, 2966.25,0,0, 4, 2966.25,0,0
1926502, 4, 2991.0,0,0, 4, 2991.0,0,0
1036677, 3406, 907.6051086318262, 71, 257.4788732394366, 3474, 895.1301093839954,0,0
75320, 381, 583.5748031496063, 29, 80.58620689655173, 415, 556.6746987951807,0,0
945250,0,0,0,0,0,0,0,0
1041015, 122501, 373.34696859617475, 136797, 456.55340394891704, 17150, 4675.602623906706, 23490, 8584.452958705831
1415145, 51, 795.9411764705883,0,0, 51, 806.1176470588235,0,0
1415146, 52, 797.7692307692307,0,0, 52, 809.0192307692307,0,0
442493, 221, 576.3122171945702, 5, 76.2, 226, 565.2477876106195,0,0
488255, 1, 357.0,0,0, 1, 357.0,0,0
1718161, 93, 534.3548387096774,0,0, 92, 540.1413043478261,0,0
412969, 1, 11757.0,0,0, 1, 11757.0,0,0
1718166, 97, 506.50515463917526, 1, 78.0, 97, 507.29896907216494,0,0
1054480, 273, 580.1538461538462, 11, 78.54545454545455, 284, 560.7253521126761,0,0
515575, 2, 4852.5,0,0, 2, 4852.5,0,0
1286976, 24561, 478.90692561377796, 24561, 478.90692561377796, 8834, 1511.7960153950646, 8834, 1511.7960153950646
1327760, 77, 618.2337662337662,0,0, 76, 626.3552631578947,0,0
1327762, 233, 614.0343347639486, 32, 85.65625, 264, 552.310606060606, 1, 435.0
1327765, 78, 589.8076923076923,0,0, 77, 597.4805194805194,0,0
1327764, 147, 484.85714285714283, 2, 76.0, 149, 479.3691275167785,0,0
1327766, 97, 667.9175257731958,0,0, 97, 667.9175257731958,0,0
64186, 50, 733.92,0,0, 50, 733.98,0,0
1454227, 1, 948.0,0,0, 1, 948.0,0,0
4432, 246867, 226.35733411108006, 303749, 300.4004293018249, 28315, 10786.723326858555, 38107, 15789.211116067914
683172, 3, 2046.0,0,0, 3, 2046.0,0,0
106331, 85, 1235.1176470588234, 26, 241.57692307692307, 73, 1720.109589041096, 5, 5226.0
683174, 3, 2200.0,0,0, 3, 2200.0,0,0
106333, 2, 3630.0,0,0, 2, 3630.0,0,0
683176, 2, 1986.0,0,0, 2, 1986.0,0,0
1885927, 5, 1243.8,0,0, 5, 1243.8,0,0
1908811, 2, 9538.5,0,0, 2, 9538.5,0,0
1885928, 10, 764.1,0,0, 9, 857.0,0,0
1885929, 14, 1209.0,0,0, 14, 1209.0,0,0
1922676, 2, 3939.0,0,0, 2, 3939.0,0,0
1922677, 4, 2700.75,0,0, 4, 2700.75,0,0
1922674, 2, 3853.5,0,0, 2, 3853.5,0,0
1922675, 2, 3862.5,0,0, 2, 3862.5,0,0
1922672, 3, 1375.0,0,0, 3, 1375.0,0,0
1430444, 273, 583.4945054945055,0,0, 273, 584.5091575091575,0,0
1922670, 2, 1914.0,0,0, 2, 1914.0,0,0
1922671, 3, 2069.0,0,0, 3, 2069.0,0,0
242527, 77, 785.025974025974, 1, 89.0, 77, 785.025974025974,0,0
1922678, 1, 8304.0,0,0, 1, 8304.0,0,0
1923507, 2, 2026.5,0,0, 2, 2026.5,0,0
431895, 69051, 239.94864665247425, 69715, 247.3164168399914, 9233, 2991.6044622549553, 9171, 3006.238687166067
1923505, 1, 1602.0,0,0, 1, 1602.0,0,0
172278, 6, 547.0,0,0, 6, 547.0,0,0
1923503, 1, 2892.0,0,0, 1, 2892.0,0,0
1923502, 1, 2490.0,0,0, 1, 2490.0,0,0
1923501, 1, 2220.0,0,0, 1, 2220.0,0,0
1050903, 2, 1365.0,0,0, 2, 1365.0,0,0
1923509, 1, 2514.0,0,0, 1, 2514.0,0,0
432201, 64, 573.84375,0,0, 63, 582.936507936508,0,0
432200, 57, 627.7894736842105,0,0, 56, 638.9285714285714,0,0
1335230, 308, 754.6363636363636,0,0, 308, 754.6363636363636,0,0
580254, 2, 1285.5,0,0, 2, 1285.5,0,0
224399, 125, 850.968,0,0, 125, 850.968,0,0
1454041, 1, 8697.0,0,0, 1, 8697.0,0,0
1588685, 4, 2536.5,0,0, 4, 2536.5,0,0
1922452, 2, 2421.0,0,0, 2, 2421.0,0,0
1922905, 10, 2338.2,0,0, 10, 2338.2,0,0
1922450, 1, 3084.0,0,0, 1, 3084.0,0,0
1922451, 2, 1494.0,0,0, 2, 1494.0,0,0
1922900, 2, 4075.5,0,0, 2, 4075.5,0,0
1923488, 2, 4552.5,0,0, 2, 4552.5,0,0
1922902, 2, 3586.5,0,0, 2, 3586.5,0,0
1922903, 3, 4119.0,0,0, 3, 4119.0,0,0
694008, 10, 2997.3,0,0, 9, 3330.222222222222,0,0
1922458, 1, 2379.0,0,0, 1, 2379.0,0,0
483266, 55, 625.2,0,0, 55, 625.2,0,0
59749, 2, 3672.0,0,0, 2, 3672.0,0,0
909333, 7, 1047.4285714285713,0,0, 7, 1047.4285714285713,0,0
156304, 144301, 258.73921178647413, 158198, 372.92719250559423, 11259, 10183.38227196021, 18696, 14279.353872486094
1631303, 6, 551.0,0,0, 5, 681.4,0,0
1922351, 10, 2403.6,0,0, 9, 2670.5555555555557,0,0
444158, 1833, 839.1882160392798, 49, 347.2040816326531, 1881, 826.839447102605,0,0
910473, 47, 700.6595744680851,0,0, 47, 726.3829787234042,0,0
910475, 45, 665.4,0,0, 44, 680.5,0,0
1848040, 9, 790.6666666666666,0,0, 9, 790.6666666666666,0,0
194540, 3, 6103.0,0,0, 3, 6103.0,0,0
29271, 2, 4929.0,0,0, 2, 5160.0,0,0
1161906, 49, 616.1020408163265,0,0, 48, 628.9166666666666,0,0
1161901, 50, 757.5,0,0, 50, 757.5,0,0
1161903, 54, 622.2222222222222,0,0, 53, 634.1132075471698,0,0
33763, 2, 4762.5,0,0, 2, 4762.5,0,0
33760, 4, 1768.5,0,0, 4, 1768.5,0,0
33765, 2, 4710.0,0,0, 2, 4710.0,0,0
1296100, 55322, 241.4132171649615, 55459, 241.0752808380966, 9270, 1871.28953613808, 9133, 1897.7908682798643
797299, 3966, 870.3197175995965, 62, 216.75806451612902, 4023, 861.3912503107134,0,0
930168, 4, 1767.0,0,0, 4, 1767.0,0,0
172851, 3, 2227.0,0,0, 3, 2227.0,0,0
1300004, 120, 688.2416666666667, 1, 76.0, 121, 683.1818181818181,0,0
31721, 10, 1346.7,0,0, 10, 1346.7,0,0
31722, 6, 1415.0,0,0, 6, 1415.0,0,0
33745, 3, 3135.0,0,0, 1, 9027.0,0,0
1115478, 61, 622.7704918032787,0,0, 61, 622.7704918032787,0,0
1090322, 2909, 944.7002406325198, 65, 275.6307692307692, 2970, 931.3750841750842,0,0
158683, 119, 890.344537815126,0,0, 119, 890.344537815126,0,0
255238, 6, 1327.0,0,0, 6, 1327.0,0,0
1141141, 282, 560.1914893617021, 10, 79.0, 292, 543.7123287671233,0,0
1141140, 78, 541.5769230769231, 1, 75.0, 79, 535.6708860759494,0,0
325113, 1, 357.0,0,0, 1, 357.0,0,0
144034, 140301, 241.64298187468373, 156091, 326.64477131929453, 12630, 10747.84790182106, 18978, 14577.962957108231
339724, 32772, 373.10609666788724, 32861, 372.3432944828216, 9402, 1652.858328015316, 9313, 1667.779877590465
137758, 2, 4486.5,0,0, 2, 4486.5,0,0
331117, 30962, 492.5361733738131, 31219, 489.1477625804798, 10678, 1574.0343697321596, 10395, 1612.0474266474266
688540, 6, 566.5,0,0, 6, 566.5,0,0
342564, 44, 597.0681818181819,0,0, 44, 597.0681818181819,0,0
1456752, 1, 10260.0,0,0, 1, 10260.0,0,0
28588, 123541, 350.39683182101487, 139222, 418.97544209966816, 13760, 13156.975218023255, 20741, 19593.62629574273
1543206, 20, 823.05,0,0, 20, 823.05,0,0
1543207, 13, 1318.8461538461538,0,0, 13, 1318.8461538461538,0,0
1543205, 76, 644.3684210526316,0,0, 76, 644.3684210526316,0,0
1543203, 76, 757.2631578947369,0,0, 76, 757.2631578947369,0,0
28584, 119989, 373.07599863320803, 132592, 436.8235640159286, 17288, 5788.557670060158, 23160, 9268.687910189983
1543201, 50, 804.24,0,0, 50, 804.24,0,0
912033, 6, 553.0,0,0, 6, 553.0,0,0
630199, 2, 3525.0,0,0, 2, 3525.0,0,0
912035, 1, 354.0,0,0, 1, 354.0,0,0
912034, 6, 567.5,0,0, 6, 567.5,0,0
442302, 3, 1331.0,0,0, 3, 1331.0,0,0
1133968, 13691, 347.7825578847418, 27453, 356.8927986012458, 3685, 1438.7744911804614, 3567, 1472.7204934118306
457286, 6, 706.0,0,0, 6, 706.0,0,0
5599, 34275, 539.306170678337, 35204, 614.7401431655494, 13577, 1713.5701554098844, 13466, 1726.9344274469033
79200, 259841, 246.06216878783565, 339834, 297.76340507424214, 36262, 4133.492609343114, 44480, 4922.771830035971
747525, 70256, 215.4485026189934, 71846, 231.1727027252735, 13272, 1595.8764315852923, 13275, 1596.5482485875707
35350, 5, 1809.0,0,0, 5, 1809.0,0,0
1236047, 2, 3028.5,0,0, 2, 3028.5,0,0
73561, 4, 2655.75,0,0, 4, 2655.75,0,0
549446, 94, 652.2659574468086,0,0, 94, 652.2659574468086,0,0
1763507, 4, 1468.5,0,0, 3, 2043.6666666666667,0,0
37344, 189809, 259.0673729907433, 211045, 358.3839607666611, 11629, 9521.213689913147, 22140, 14088.13884372177
380669, 7, 1133.5714285714287,0,0, 7, 1133.5714285714287,0,0
1891972, 4, 1740.75,0,0, 4, 1740.75,0,0
204478, 1, 9165.0,0,0, 1, 9165.0,0,0
51369, 61, 648.4426229508197,0,0, 64, 638.953125,0,0
768672, 1442, 860.8904299583911, 67, 131.01492537313433, 1493, 837.6322839919625,0,0
1493858, 2, 3892.5,0,0, 2, 3892.5,0,0
1923082, 3, 1824.0,0,0, 3, 1824.0,0,0
1923083, 3, 1623.0,0,0, 3, 1623.0,0,0
1873990, 133, 588.3609022556391, 19, 74.15789473684211, 152, 525.2697368421053,0,0
1923081, 2, 2163.0,0,0, 2, 2163.0,0,0
1521389, 2, 856.5,0,0, 2, 856.5,0,0
1873998, 305, 500.1540983606557,0,0, 304, 501.80263157894734,0,0
1923089, 1, 8040.0,0,0, 1, 8040.0,0,0
1843749, 2, 844.5,0,0, 2, 844.5,0,0
1837850, 93, 743.2903225806451, 2, 220.5, 95, 732.2842105263157,0,0
590646, 8177, 1082.4005136358078, 8369, 1332.2689688134783, 5547, 1745.5444384351902, 6985, 1628.6664280601287
185793, 6, 551.5,0,0, 6, 551.5,0,0
1351740, 271, 584.789667896679, 9, 78.88888888888889, 280, 568.5285714285715,0,0
382273, 53, 716.0,0,0, 56, 776.4285714285714,0,0
697581, 1863, 838.430488459474, 66, 121.89393939393939, 1909, 822.7197485594552,0,0
1629665, 1, 2133.0,0,0, 1, 2133.0,0,0
1629667, 1, 2196.0,0,0, 1, 2196.0,0,0
1629666, 1, 2361.0,0,0, 1, 2361.0,0,0
1346829, 139, 933.2158273381295,0,0, 139, 933.2158273381295,0,0
260378, 6, 544.0,0,0, 6, 544.0,0,0
260379, 6, 546.5,0,0, 6, 546.5,0,0
1923268, 3, 1221.0,0,0, 3, 1221.0,0,0
1923266, 4, 994.5,0,0, 4, 994.5,0,0
1923267, 4, 1329.0,0,0, 4, 1329.0,0,0
1923264, 4, 962.25,0,0, 4, 962.25,0,0
1923265, 4, 1140.0,0,0, 4, 1140.0,0,0
1923262, 3, 1149.0,0,0, 3, 1149.0,0,0
1923263, 3, 1081.0,0,0, 3, 1081.0,0,0
1923260, 3, 1652.0,0,0, 3, 1652.0,0,0
1923261, 3, 1132.0,0,0, 3, 1132.0,0,0
217686, 9, 1824.3333333333333,0,0, 8, 2052.5,0,0
1406783, 231, 557.1298701298701, 2, 81.5, 233, 566.068669527897,0,0
210016, 5, 1116.6,0,0, 5, 1116.6,0,0
392505, 6, 1156.0,0,0, 6, 1156.0,0,0
392504, 2, 4435.5,0,0, 2, 4435.5,0,0
1821222, 1, 10191.0,0,0, 1, 10191.0,0,0
373398, 2, 4729.5,0,0, 2, 4729.5,0,0
485362, 8, 975.75,0,0, 8, 975.75,0,0
1906178, 2, 2839.5,0,0, 2, 2839.5,0,0
1195072, 238, 604.2478991596639, 21, 77.9047619047619, 259, 561.5714285714286,0,0
1195073, 75, 796.4, 1, 88.0, 76, 787.078947368421,0,0
1906175, 2, 2839.5,0,0, 2, 2839.5,0,0
1195071, 69, 555.3478260869565,0,0, 69, 555.3478260869565,0,0
1906173, 2, 2778.0,0,0, 2, 2778.0,0,0
1906170, 2, 2757.0,0,0, 2, 2757.0,0,0
1884879, 7, 1294.7142857142858,0,0, 6, 1724.1666666666667,0,0
10649, 7, 1003.8571428571429,0,0, 7, 1003.8571428571429,0,0
10310, 84, 1487.2142857142858, 4, 2938.25, 79, 2502.6582278481014,0,0
1973265, 4, 1770.75,0,0, 4, 1770.75,0,0
194397, 4, 1642.5,0,0, 4, 1642.5,0,0
396359, 53, 505.75471698113205, 1, 74.0, 54, 497.75925925925924,0,0
10640, 6, 1135.0,0,0, 6, 1135.0,0,0
10317, 80, 1494.7875,0,0, 75, 2310.6666666666665,0,0
568715, 3, 2057.0,0,0, 3, 2057.0,0,0
931209, 7, 1040.5714285714287,0,0, 7, 1040.5714285714287,0,0
1235660, 164, 624.3841463414634, 1, 88.0, 165, 621.1333333333333,0,0
1235661, 75, 569.16,0,0, 75, 569.16,0,0
887825, 5, 593.4,0,0, 4, 767.0,0,0
887827, 5, 585.0,0,0, 4, 752.75,0,0
874272, 37, 876.6486486486486,0,0, 34, 1052.735294117647,0,0
